species,gene_id,n_samples,n_unique_exons,n_shifts,modal_exon,modal_fraction,shift_type
Acropora pulchra,FUN_000443,21,5,18,2158,0.2857142857142857,Robust shift
Acropora pulchra,FUN_000444,5,2,2,2161,0.8,Minor shift
Acropora pulchra,FUN_000445,40,2,1,2164,0.9,Rare shift
Acropora pulchra,FUN_000447,40,2,3,2167,0.875,Minor shift
Acropora pulchra,FUN_000448,40,5,22,2168,0.65,Minor shift
Acropora pulchra,FUN_000449,40,7,29,2176,0.5,Robust shift
Acropora pulchra,FUN_000450,24,7,19,2182,0.4166666666666667,Robust shift
Acropora pulchra,FUN_000451,12,4,7,2197,0.4166666666666667,Robust shift
Acropora pulchra,FUN_000452,6,2,2,2203,0.8333333333333334,Minor shift
Acropora pulchra,FUN_000453,17,4,12,2204,0.35294117647058826,Robust shift
Acropora pulchra,FUN_000454,39,6,27,2215,0.41025641025641024,Robust shift
Acropora pulchra,FUN_000455,32,6,26,2233,0.34375,Robust shift
Acropora pulchra,FUN_000457,16,2,8,2235,0.625,Minor shift
Acropora pulchra,FUN_000458,22,2,10,2237,0.5,Robust shift
Acropora pulchra,FUN_000459,39,9,27,2249,0.358974358974359,Robust shift
Acropora pulchra,FUN_000460,39,11,30,2253,0.20512820512820512,Robust shift
Acropora pulchra,FUN_000461,36,7,25,2263,0.5,Robust shift
Acropora pulchra,FUN_000462,40,13,35,2282,0.2,Robust shift
Acropora pulchra,FUN_000464,39,3,11,2290,0.8205128205128205,Minor shift
Acropora pulchra,FUN_000465,37,7,34,2294,0.2702702702702703,Robust shift
Acropora pulchra,FUN_000466,40,4,11,2321,0.85,Minor shift
Acropora pulchra,FUN_000467,40,2,15,2325,0.625,Minor shift
Acropora pulchra,FUN_000468,40,4,23,2329,0.6,Minor shift
Acropora pulchra,FUN_000469,39,2,23,2330,0.5384615384615384,Robust shift
Acropora pulchra,FUN_000470,37,4,11,2336,0.7567567567567568,Minor shift
Acropora pulchra,FUN_000471,38,5,28,2337,0.3684210526315789,Robust shift
Acropora pulchra,FUN_000473,37,8,32,2351,0.35135135135135137,Robust shift
Acropora pulchra,FUN_000474,18,4,12,2354,0.3888888888888889,Robust shift
Acropora pulchra,FUN_000475,37,2,13,2357,0.6756756756756757,Minor shift
Acropora pulchra,FUN_000476,40,2,21,2359,0.55,Robust shift
Acropora pulchra,FUN_000477,40,5,10,2370,0.875,Minor shift
Acropora pulchra,FUN_000478,34,7,22,2380,0.5882352941176471,Robust shift
Acropora pulchra,FUN_000479,5,2,2,2381,0.8,Minor shift
Acropora pulchra,FUN_000480,12,2,4,2385,0.8333333333333334,Minor shift
Acropora pulchra,FUN_000481,4,2,2,2387,0.75,Minor shift
Acropora pulchra,FUN_000482,34,3,15,2391,0.7058823529411765,Minor shift
Acropora pulchra,FUN_000483,40,10,31,2392,0.475,Robust shift
Acropora pulchra,FUN_000486,17,2,7,2416,0.5294117647058824,Robust shift
Acropora pulchra,FUN_000488,40,3,18,2420,0.7,Minor shift
Acropora pulchra,FUN_000489,40,10,34,2470,0.25,Robust shift
Acropora pulchra,FUN_000491,20,2,4,2476,0.9,Rare shift
Acropora pulchra,FUN_000494,38,3,20,2483,0.47368421052631576,Robust shift
Acropora pulchra,FUN_000495,5,2,4,2485,0.6,Minor shift
Acropora pulchra,FUN_000496,39,1,0,2488,1,No shift
Acropora pulchra,FUN_000498,40,7,18,2490,0.725,Minor shift
Acropora pulchra,FUN_000499,39,6,17,2505,0.7692307692307693,Minor shift
Acropora pulchra,FUN_000500,40,6,24,2513,0.475,Robust shift
Acropora pulchra,FUN_000502,40,2,4,2515,0.925,Rare shift
Acropora pulchra,FUN_000503,16,1,0,2518,1,No shift
Acropora pulchra,FUN_000504,5,2,2,2521,0.8,Minor shift
Acropora pulchra,FUN_000507,13,2,2,2527,0.9230769230769231,Rare shift
Acropora pulchra,FUN_000509,7,2,2,2530,0.8571428571428571,Minor shift
Acropora pulchra,FUN_000511,39,9,30,2543,0.3333333333333333,Robust shift
Acropora pulchra,FUN_000512,25,2,10,2545,0.6,Minor shift
Acropora pulchra,FUN_000514,23,2,2,2548,0.9565217391304348,Rare shift
Acropora pulchra,FUN_000517,14,3,8,2553,0.5,Robust shift
Acropora pulchra,FUN_000518,40,2,17,2556,0.675,Minor shift
Acropora pulchra,FUN_000519,40,9,33,2568,0.325,Robust shift
Acropora pulchra,FUN_000520,40,7,21,2582,0.675,Minor shift
Acropora pulchra,FUN_000521,38,3,21,2594,0.631578947368421,Minor shift
Acropora pulchra,FUN_000522,15,2,5,2598,0.7333333333333333,Minor shift
Acropora pulchra,FUN_000523,24,3,14,2599,0.5416666666666666,Robust shift
Acropora pulchra,FUN_000524,16,3,3,2604,0.6875,Minor shift
Acropora pulchra,FUN_000526,36,3,10,2619,0.8611111111111112,Minor shift
Acropora pulchra,FUN_000529,40,5,27,2635,0.55,Robust shift
Acropora pulchra,FUN_000531,18,2,6,2639,0.8333333333333334,Minor shift
Acropora pulchra,FUN_000532,27,3,16,2642,0.5925925925925926,Robust shift
Acropora pulchra,FUN_000533,40,6,32,2696,0.325,Robust shift
Acropora pulchra,FUN_000534,40,6,20,2709,0.525,Robust shift
Acropora pulchra,FUN_000535,39,2,14,2713,0.7435897435897436,Minor shift
Acropora pulchra,FUN_000536,40,13,30,2747,0.4,Robust shift
Acropora pulchra,FUN_000537,40,11,34,2750,0.45,Robust shift
Acropora pulchra,FUN_000541,35,1,0,2769,1,No shift
Acropora pulchra,FUN_000543,26,2,12,2774,0.6923076923076923,Minor shift
Acropora pulchra,FUN_000544,40,4,24,2775,0.625,Minor shift
Acropora pulchra,FUN_000545,40,2,4,2784,0.95,Rare shift
Acropora pulchra,FUN_000547,36,2,2,2787,0.9722222222222222,Rare shift
Acropora pulchra,FUN_000551,13,2,6,2791,0.5384615384615384,Robust shift
Acropora pulchra,FUN_000552,34,1,0,2793,1,No shift
Acropora pulchra,FUN_000555,10,2,4,2797,0.8,Minor shift
Acropora pulchra,FUN_000557,35,2,6,2801,0.9142857142857143,Rare shift
Acropora pulchra,FUN_000559,40,3,10,2823,0.875,Minor shift
Acropora pulchra,FUN_000561,5,2,3,2828,0.6,Minor shift
Acropora pulchra,FUN_000562,33,8,25,2839,0.2727272727272727,Robust shift
Acropora pulchra,FUN_000565,40,1,0,2843,1,No shift
Acropora pulchra,FUN_000566,37,2,20,2845,0.5405405405405406,Robust shift
Acropora pulchra,FUN_000567,39,2,10,2847,0.8205128205128205,Minor shift
Acropora pulchra,FUN_000568,40,5,26,2851,0.425,Robust shift
Acropora pulchra,FUN_000569,40,3,4,2873,0.95,Rare shift
Acropora pulchra,FUN_000570,40,9,28,2896,0.5,Robust shift
Acropora pulchra,FUN_000571,12,1,0,2899,1,No shift
Acropora pulchra,FUN_000572,17,4,7,2900,0.5882352941176471,Robust shift
Acropora pulchra,FUN_000573,40,2,21,2904,0.6,Minor shift
Acropora pulchra,FUN_000574,40,7,24,2932,0.575,Robust shift
Acropora pulchra,FUN_000575,38,4,15,2933,0.6578947368421053,Minor shift
Acropora pulchra,FUN_000576,32,4,15,2937,0.75,Minor shift
Acropora pulchra,FUN_000577,40,3,17,2942,0.625,Minor shift
Acropora pulchra,FUN_000578,40,11,27,2944,0.55,Robust shift
Acropora pulchra,FUN_000579,40,4,30,2966,0.5,Robust shift
Acropora pulchra,FUN_000580,40,3,10,2971,0.85,Minor shift
Acropora pulchra,FUN_000582,35,4,22,2978,0.5142857142857142,Robust shift
Acropora pulchra,FUN_000583,35,5,20,2984,0.45714285714285713,Robust shift
Acropora pulchra,FUN_000584,15,2,3,2987,0.6666666666666666,Minor shift
Acropora pulchra,FUN_000585,40,6,32,2988,0.425,Robust shift
Acropora pulchra,FUN_000586,39,9,26,3010,0.46153846153846156,Robust shift
Acropora pulchra,FUN_000587,31,3,4,3016,0.9354838709677419,Rare shift
Acropora pulchra,FUN_000588,40,5,22,3029,0.7,Minor shift
Acropora pulchra,FUN_000589,40,4,12,3030,0.8,Minor shift
Acropora pulchra,FUN_000593,40,1,0,3039,1,No shift
Acropora pulchra,FUN_000594,40,3,20,3045,0.7,Minor shift
Acropora pulchra,FUN_000595,39,10,34,3058,0.3333333333333333,Robust shift
Acropora pulchra,FUN_000596,40,6,14,3059,0.8,Minor shift
Acropora pulchra,FUN_000597,17,3,10,3070,0.5882352941176471,Robust shift
Acropora pulchra,FUN_000600,22,1,0,3075,1,No shift
Acropora pulchra,FUN_000601,4,1,0,3076,1,No shift
Acropora pulchra,FUN_000602,36,2,8,3080,0.8333333333333334,Minor shift
Acropora pulchra,FUN_000603,8,1,0,3081,1,No shift
Acropora pulchra,FUN_000604,14,1,0,3085,1,No shift
Acropora pulchra,FUN_000605,36,3,22,3086,0.5555555555555556,Robust shift
Acropora pulchra,FUN_000606,36,2,8,3090,0.8055555555555556,Minor shift
Acropora pulchra,FUN_000607,40,4,25,3100,0.375,Robust shift
Acropora pulchra,FUN_000608,40,7,31,3109,0.4,Robust shift
Acropora pulchra,FUN_000611,37,14,30,3125,0.24324324324324326,Robust shift
Acropora pulchra,FUN_000612,40,6,26,3151,0.45,Robust shift
Acropora pulchra,FUN_000613,40,4,22,3152,0.625,Minor shift
Acropora pulchra,FUN_000614,40,6,15,3178,0.725,Minor shift
Acropora pulchra,FUN_000615,33,3,17,3192,0.45454545454545453,Robust shift
Acropora pulchra,FUN_000616,40,4,27,3198,0.425,Robust shift
Acropora pulchra,FUN_000617,36,3,5,3203,0.9166666666666666,Rare shift
Acropora pulchra,FUN_000618,40,10,32,3204,0.35,Robust shift
Acropora pulchra,FUN_000619,16,3,4,3225,0.5625,Robust shift
Acropora pulchra,FUN_000620,40,4,13,3226,0.825,Minor shift
Acropora pulchra,FUN_000621,40,2,11,3232,0.75,Minor shift
Acropora pulchra,FUN_000629,40,1,0,3241,1,No shift
Acropora pulchra,FUN_000631,30,2,6,3244,0.8666666666666667,Minor shift
Acropora pulchra,FUN_000632,40,1,0,3245,1,No shift
Acropora pulchra,FUN_000634,6,3,2,3251,0.5,Robust shift
Acropora pulchra,FUN_000635,13,2,4,3253,0.7692307692307693,Minor shift
Acropora pulchra,FUN_000636,19,2,4,3254,0.631578947368421,Minor shift
Acropora pulchra,FUN_000637,39,1,0,3256,1,No shift
Acropora pulchra,FUN_000639,40,4,20,3259,0.625,Minor shift
Acropora pulchra,FUN_000640,40,5,31,3276,0.25,Robust shift
Acropora pulchra,FUN_000641,40,2,17,3279,0.575,Robust shift
Acropora pulchra,FUN_000642,40,11,36,3284,0.25,Robust shift
Acropora pulchra,FUN_000643,40,9,34,3313,0.275,Robust shift
Acropora pulchra,FUN_000644,26,2,10,3315,0.5769230769230769,Robust shift
Acropora pulchra,FUN_000646,38,4,22,3317,0.5789473684210527,Robust shift
Acropora pulchra,FUN_000856,40,8,28,3530,0.45,Robust shift
Acropora pulchra,FUN_000857,40,3,16,3554,0.525,Robust shift
Acropora pulchra,FUN_000858,28,7,23,3560,0.42857142857142855,Robust shift
Acropora pulchra,FUN_000859,38,3,18,3567,0.47368421052631576,Robust shift
Acropora pulchra,FUN_000860,40,4,25,3569,0.4,Robust shift
Acropora pulchra,FUN_000861,40,16,33,3574,0.25,Robust shift
Acropora pulchra,FUN_000862,40,6,22,3600,0.575,Robust shift
Acropora pulchra,FUN_000865,13,2,2,3613,0.9230769230769231,Rare shift
Acropora pulchra,FUN_000866,29,4,18,3618,0.6206896551724138,Minor shift
Acropora pulchra,FUN_000867,34,5,19,3623,0.6176470588235294,Minor shift
Acropora pulchra,FUN_000868,20,5,17,3631,0.3,Robust shift
Acropora pulchra,FUN_000869,27,2,2,3635,0.9629629629629629,Rare shift
Acropora pulchra,FUN_000871,40,7,27,3646,0.425,Robust shift
Acropora pulchra,FUN_000872,40,4,23,3647,0.5,Robust shift
Acropora pulchra,FUN_000873,40,4,15,3658,0.75,Minor shift
Acropora pulchra,FUN_000874,40,2,2,3660,0.975,Rare shift
Acropora pulchra,FUN_000876,40,6,23,3665,0.425,Robust shift
Acropora pulchra,FUN_000877,40,5,15,3678,0.7,Minor shift
Acropora pulchra,FUN_000878,31,1,0,3679,1,No shift
Acropora pulchra,FUN_000879,40,7,33,3702,0.375,Robust shift
Acropora pulchra,FUN_000880,40,8,24,3705,0.575,Robust shift
Acropora pulchra,FUN_000881,25,3,7,3723,0.84,Minor shift
Acropora pulchra,FUN_000882,23,3,15,3726,0.391304347826087,Robust shift
Acropora pulchra,FUN_000883,38,6,25,3750,0.42105263157894735,Robust shift
Acropora pulchra,FUN_000886,5,2,1,3755,0.8,Minor shift
Acropora pulchra,FUN_000887,9,6,8,3759,0.3333333333333333,Robust shift
Acropora pulchra,FUN_000888,20,6,14,3779,0.45,Robust shift
Acropora pulchra,FUN_000889,36,8,16,3791,0.7222222222222222,Minor shift
Acropora pulchra,FUN_000891,40,4,22,3793,0.65,Minor shift
Acropora pulchra,FUN_000892,38,11,25,3810,0.5263157894736842,Robust shift
Acropora pulchra,FUN_000894,40,5,26,3814,0.425,Robust shift
Acropora pulchra,FUN_000896,40,10,22,3834,0.675,Minor shift
Acropora pulchra,FUN_000897,37,9,31,3835,0.24324324324324326,Robust shift
Acropora pulchra,FUN_000898,40,4,31,3847,0.425,Robust shift
Acropora pulchra,FUN_000899,40,1,0,3850,1,No shift
Acropora pulchra,FUN_000900,40,7,27,3856,0.5,Robust shift
Acropora pulchra,FUN_000901,6,4,3,3872,0.3333333333333333,Robust shift
Acropora pulchra,FUN_000902,24,6,11,3879,0.7083333333333334,Minor shift
Acropora pulchra,FUN_000903,38,11,29,3896,0.23684210526315788,Robust shift
Acropora pulchra,FUN_000904,31,2,6,3899,0.9032258064516129,Rare shift
Acropora pulchra,FUN_000905,39,5,17,3900,0.7435897435897436,Minor shift
Acropora pulchra,FUN_000906,22,2,10,3918,0.5909090909090909,Robust shift
Acropora pulchra,FUN_000908,40,3,20,3926,0.6,Minor shift
Acropora pulchra,FUN_000909,40,1,0,3928,1,No shift
Acropora pulchra,FUN_000910,40,5,28,3931,0.5,Robust shift
Acropora pulchra,FUN_000911,31,3,22,3938,0.41935483870967744,Robust shift
Acropora pulchra,FUN_000912,40,1,0,3941,1,No shift
Acropora pulchra,FUN_000913,40,4,12,3946,0.775,Minor shift
Acropora pulchra,FUN_000914,40,8,35,3947,0.3,Robust shift
Acropora pulchra,FUN_000915,38,10,34,3970,0.23684210526315788,Robust shift
Acropora pulchra,FUN_000916,40,3,15,3971,0.725,Minor shift
Acropora pulchra,FUN_000917,24,2,2,3975,0.9583333333333334,Rare shift
Acropora pulchra,FUN_000918,39,4,17,3977,0.6153846153846154,Minor shift
Acropora pulchra,FUN_000919,33,4,23,3984,0.5757575757575758,Robust shift
Acropora pulchra,FUN_000920,40,4,23,3985,0.575,Robust shift
Acropora pulchra,FUN_000921,40,4,27,3992,0.375,Robust shift
Acropora pulchra,FUN_000922,40,2,21,3993,0.575,Robust shift
Acropora pulchra,FUN_000925,40,1,0,3999,1,No shift
Acropora pulchra,FUN_000926,40,4,12,4001,0.8,Minor shift
Acropora pulchra,FUN_000928,40,3,13,4009,0.8,Minor shift
Acropora pulchra,FUN_000929,40,3,20,4029,0.6,Minor shift
Acropora pulchra,FUN_000930,40,3,8,4032,0.9,Rare shift
Acropora pulchra,FUN_000932,40,11,36,4050,0.2,Robust shift
Acropora pulchra,FUN_000933,40,3,8,4055,0.85,Minor shift
Acropora pulchra,FUN_000934,40,6,17,4066,0.7,Minor shift
Acropora pulchra,FUN_000935,40,4,7,4070,0.9,Rare shift
Acropora pulchra,FUN_000937,5,3,4,4080,0.4,Robust shift
Acropora pulchra,FUN_000938,7,2,4,4089,0.7142857142857143,Minor shift
Acropora pulchra,FUN_000939,10,4,6,4091,0.6,Minor shift
Acropora pulchra,FUN_000940,9,2,2,4101,0.7777777777777778,Minor shift
Acropora pulchra,FUN_000942,40,2,2,4111,0.975,Rare shift
Acropora pulchra,FUN_000943,40,6,24,4114,0.45,Robust shift
Acropora pulchra,FUN_000944,40,2,4,4136,0.95,Rare shift
Acropora pulchra,FUN_000945,38,8,26,4140,0.3684210526315789,Robust shift
Acropora pulchra,FUN_000948,40,4,25,4160,0.6,Minor shift
Acropora pulchra,FUN_000949,36,2,18,4161,0.7222222222222222,Minor shift
Acropora pulchra,FUN_000951,37,2,6,4165,0.918918918918919,Rare shift
Acropora pulchra,FUN_000952,5,2,2,4166,0.8,Minor shift
Acropora pulchra,FUN_000953,40,3,8,4171,0.9,Rare shift
Acropora pulchra,FUN_000954,39,3,23,4173,0.6410256410256411,Minor shift
Acropora pulchra,FUN_000955,39,2,22,4175,0.6666666666666666,Minor shift
Acropora pulchra,FUN_000956,40,4,30,4181,0.35,Robust shift
Acropora pulchra,FUN_000959,40,1,0,4186,1,No shift
Acropora pulchra,FUN_000960,40,4,27,4207,0.475,Robust shift
Acropora pulchra,FUN_000961,40,9,34,4210,0.275,Robust shift
Acropora pulchra,FUN_000962,40,2,2,4231,0.975,Rare shift
Acropora pulchra,FUN_000964,40,4,31,4238,0.375,Robust shift
Acropora pulchra,FUN_000965,40,6,21,4252,0.675,Minor shift
Acropora pulchra,FUN_000967,15,4,11,4255,0.3333333333333333,Robust shift
Acropora pulchra,FUN_000968,33,5,18,4259,0.6363636363636364,Minor shift
Acropora pulchra,FUN_000969,13,2,8,4264,0.6153846153846154,Minor shift
Acropora pulchra,FUN_000970,6,2,3,4267,0.6666666666666666,Minor shift
Acropora pulchra,FUN_000971,40,6,8,4268,0.875,Minor shift
Acropora pulchra,FUN_000972,40,5,29,4279,0.475,Robust shift
Acropora pulchra,FUN_000973,40,3,10,4293,0.8,Minor shift
Acropora pulchra,FUN_000975,6,2,3,4295,0.6666666666666666,Minor shift
Acropora pulchra,FUN_000976,40,2,2,4297,0.975,Rare shift
Acropora pulchra,FUN_000977,40,3,9,4299,0.8,Minor shift
Acropora pulchra,FUN_000978,40,1,0,4314,1,No shift
Acropora pulchra,FUN_000979,8,2,2,4316,0.875,Minor shift
Acropora pulchra,FUN_000980,40,3,10,4317,0.85,Minor shift
Acropora pulchra,FUN_000981,37,3,16,4332,0.5405405405405406,Robust shift
Acropora pulchra,FUN_000982,9,5,6,4337,0.4444444444444444,Robust shift
Acropora pulchra,FUN_000984,38,8,34,4343,0.2894736842105263,Robust shift
Acropora pulchra,FUN_000985,35,4,18,4363,0.45714285714285713,Robust shift
Acropora pulchra,FUN_000986,19,6,11,4379,0.3684210526315789,Robust shift
Acropora pulchra,FUN_000987,31,3,19,4381,0.45161290322580644,Robust shift
Acropora pulchra,FUN_000988,40,3,20,4395,0.675,Minor shift
Acropora pulchra,FUN_000989,40,4,27,4406,0.4,Robust shift
Acropora pulchra,FUN_000990,40,3,22,4411,0.55,Robust shift
Acropora pulchra,FUN_000991,8,2,5,4413,0.5,Robust shift
Acropora pulchra,FUN_000992,40,5,29,4416,0.325,Robust shift
Acropora pulchra,FUN_000994,40,3,17,4424,0.725,Minor shift
Acropora pulchra,FUN_000995,36,4,19,4430,0.5555555555555556,Robust shift
Acropora pulchra,FUN_000996,39,2,20,4431,0.6410256410256411,Minor shift
Acropora pulchra,FUN_000997,39,3,15,4433,0.7692307692307693,Minor shift
Acropora pulchra,FUN_000998,40,2,21,4436,0.5,Robust shift
Acropora pulchra,FUN_000999,32,2,16,4438,0.625,Minor shift
Acropora pulchra,FUN_001000,36,2,8,4440,0.8333333333333334,Minor shift
Acropora pulchra,FUN_001001,40,2,3,4443,0.95,Rare shift
Acropora pulchra,FUN_001002,20,2,8,4445,0.55,Robust shift
Acropora pulchra,FUN_001003,31,2,1,4447,0.967741935483871,Rare shift
Acropora pulchra,FUN_001004,40,2,19,4449,0.525,Robust shift
Acropora pulchra,FUN_001005,40,2,11,4451,0.65,Minor shift
Acropora pulchra,FUN_001006,40,1,0,4477,1,No shift
Acropora pulchra,FUN_001007,40,2,2,4479,0.975,Rare shift
Acropora pulchra,FUN_001008,40,10,34,4491,0.225,Robust shift
Acropora pulchra,FUN_001009,40,5,24,4509,0.375,Robust shift
Acropora pulchra,FUN_001010,39,5,29,4512,0.3076923076923077,Robust shift
Acropora pulchra,FUN_001011,40,2,2,4516,0.975,Rare shift
Acropora pulchra,FUN_001012,40,6,12,4518,0.85,Minor shift
Acropora pulchra,FUN_001014,40,4,29,4553,0.35,Robust shift
Acropora pulchra,FUN_001016,40,6,27,4556,0.55,Robust shift
Acropora pulchra,FUN_001017,35,7,23,4569,0.4,Robust shift
Acropora pulchra,FUN_001018,37,3,13,4572,0.8108108108108109,Minor shift
Acropora pulchra,FUN_001019,40,4,5,4573,0.9,Rare shift
Acropora pulchra,FUN_001020,40,5,30,4607,0.375,Robust shift
Acropora pulchra,FUN_001021,40,1,0,4613,1,No shift
Acropora pulchra,FUN_001022,39,3,16,4614,0.7435897435897436,Minor shift
Acropora pulchra,FUN_001023,40,3,12,4619,0.85,Minor shift
Acropora pulchra,FUN_001024,40,3,11,4624,0.8,Minor shift
Acropora pulchra,FUN_001025,20,2,2,4629,0.95,Rare shift
Acropora pulchra,FUN_001026,39,8,26,4641,0.46153846153846156,Robust shift
Acropora pulchra,FUN_001027,39,7,31,4646,0.28205128205128205,Robust shift
Acropora pulchra,FUN_001028,40,10,36,4659,0.275,Robust shift
Acropora pulchra,FUN_001029,39,2,6,4661,0.8717948717948718,Minor shift
Acropora pulchra,FUN_001030,39,4,22,4664,0.6410256410256411,Minor shift
Acropora pulchra,FUN_001031,38,6,30,4667,0.42105263157894735,Robust shift
Acropora pulchra,FUN_001033,40,6,24,4681,0.375,Robust shift
Acropora pulchra,FUN_001034,40,5,10,4682,0.8,Minor shift
Acropora pulchra,FUN_001035,40,6,31,4692,0.4,Robust shift
Acropora pulchra,FUN_001036,40,5,28,4707,0.35,Robust shift
Acropora pulchra,FUN_001037,33,2,11,4709,0.6666666666666666,Minor shift
Acropora pulchra,FUN_001038,31,2,2,4712,0.967741935483871,Rare shift
Acropora pulchra,FUN_001039,32,2,4,4713,0.9375,Rare shift
Acropora pulchra,FUN_001040,40,7,30,4716,0.325,Robust shift
Acropora pulchra,FUN_001041,40,6,24,4733,0.625,Minor shift
Acropora pulchra,FUN_001042,32,2,13,4735,0.5,Robust shift
Acropora pulchra,FUN_001043,33,2,2,4737,0.9696969696969697,Rare shift
Acropora pulchra,FUN_001044,36,4,25,4745,0.3611111111111111,Robust shift
Acropora pulchra,FUN_001046,34,7,24,4753,0.3235294117647059,Robust shift
Acropora pulchra,FUN_001047,26,4,19,4757,0.5769230769230769,Robust shift
Acropora pulchra,FUN_001048,37,3,18,4761,0.6756756756756757,Minor shift
Acropora pulchra,FUN_001049,40,4,12,4762,0.825,Minor shift
Acropora pulchra,FUN_001050,39,2,19,4766,0.6410256410256411,Minor shift
Acropora pulchra,FUN_001051,40,8,32,4776,0.375,Robust shift
Acropora pulchra,FUN_001052,24,2,10,4783,0.6666666666666666,Minor shift
Acropora pulchra,FUN_001053,40,4,16,4784,0.6,Minor shift
Acropora pulchra,FUN_001054,40,8,17,4827,0.775,Minor shift
Acropora pulchra,FUN_001055,40,7,19,4843,0.725,Minor shift
Acropora pulchra,FUN_001056,40,3,14,4847,0.475,Robust shift
Acropora pulchra,FUN_001057,40,3,8,4851,0.9,Rare shift
Acropora pulchra,FUN_001058,40,2,4,4852,0.925,Rare shift
Acropora pulchra,FUN_001059,40,4,26,4854,0.35,Robust shift
Acropora pulchra,FUN_001061,40,8,21,4875,0.675,Minor shift
Acropora pulchra,FUN_001062,38,2,17,4877,0.6578947368421053,Minor shift
Acropora pulchra,FUN_001063,40,5,26,4878,0.4,Robust shift
Acropora pulchra,FUN_001064,40,4,22,4899,0.65,Minor shift
Acropora pulchra,FUN_001065,40,8,25,4919,0.5,Robust shift
Acropora pulchra,FUN_001066,40,10,29,4937,0.4,Robust shift
Acropora pulchra,FUN_001067,40,9,30,4946,0.275,Robust shift
Acropora pulchra,FUN_001068,40,4,24,4983,0.6,Minor shift
Acropora pulchra,FUN_001069,32,2,12,4984,0.78125,Minor shift
Acropora pulchra,FUN_001070,8,2,2,4986,0.875,Minor shift
Acropora pulchra,FUN_001071,40,12,34,5007,0.3,Robust shift
Acropora pulchra,FUN_001072,39,1,0,5008,1,No shift
Acropora pulchra,FUN_001074,39,3,23,5013,0.6153846153846154,Minor shift
Acropora pulchra,FUN_001075,40,4,25,5017,0.525,Robust shift
Acropora pulchra,FUN_001076,40,6,14,5018,0.775,Minor shift
Acropora pulchra,FUN_001077,40,2,10,5046,0.85,Minor shift
Acropora pulchra,FUN_001078,40,3,23,5051,0.425,Robust shift
Acropora pulchra,FUN_001079,40,6,9,5069,0.875,Minor shift
Acropora pulchra,FUN_001080,40,7,21,5086,0.7,Minor shift
Acropora pulchra,FUN_001081,40,12,33,5088,0.35,Robust shift
Acropora pulchra,FUN_001082,40,5,26,5116,0.55,Robust shift
Acropora pulchra,FUN_001083,33,2,10,5119,0.8181818181818182,Minor shift
Acropora pulchra,FUN_001085,40,7,29,5130,0.35,Robust shift
Acropora pulchra,FUN_001086,40,2,18,5142,0.65,Minor shift
Acropora pulchra,FUN_001087,40,5,23,5150,0.525,Robust shift
Acropora pulchra,FUN_001088,40,6,29,5159,0.4,Robust shift
Acropora pulchra,FUN_001089,28,5,20,5166,0.4642857142857143,Robust shift
Acropora pulchra,FUN_001091,26,2,9,5170,0.6538461538461539,Minor shift
Acropora pulchra,FUN_001093,6,2,2,5172,0.8333333333333334,Minor shift
Acropora pulchra,FUN_001094,34,3,18,5176,0.47058823529411764,Robust shift
Acropora pulchra,FUN_001096,34,8,27,5182,0.35294117647058826,Robust shift
Acropora pulchra,FUN_001097,33,3,17,5187,0.6060606060606061,Minor shift
