gene_id,n_samples,n_unique_exons,n_shifts,shift_type,TP1_predom_exon,TP2_predom_exon,TP3_predom_exon,TP4_predom_exon,TP1_mean_frac,TP2_mean_frac,TP3_mean_frac,TP4_mean_frac
gene-Pocillopora_meandrina_HIv1___RNAseq.g29165.t1,38,3,19,Robust shift,134995/134996/134993,134995/134996/134993,134996/134995/134993,134993/134995/134996,0.341,0.338,0.401,0.355
gene-Pocillopora_meandrina_HIv1___RNAseq.g2924.t1,39,3,19,Robust shift,155229/155228,155229/155228,155229/155228/155230,155228/155229,0.203,0.204,0.209,0.212
gene-Pocillopora_meandrina_HIv1___RNAseq.g29284.t1,30,3,19,Robust shift,135713/135714/135715,135714/135715/135713,135715/135714/135713,135714/135713/135715,0.529,0.604,0.676,0.644
gene-Pocillopora_meandrina_HIv1___RNAseq.g29384.t1,38,3,19,Minor shift,136382/136383,136383/136382,136384/136382/136383,136383/136382,0.485,0.482,0.478,0.52
gene-Pocillopora_meandrina_HIv1___RNAseq.g29440.t1,38,3,19,Robust shift,136824/136826,136826/136824,136824/136825/136826,136826/136824/136825,0.452,0.524,0.414,0.433
gene-Pocillopora_meandrina_HIv1___RNAseq.g29441.t1,39,3,19,Minor shift,136827/136828,136827/136828/136829,136827/136829/136828,136828/136829/136827,0.567,0.552,0.531,0.474
gene-Pocillopora_meandrina_HIv1___RNAseq.g29488.t1,37,3,19,Robust shift,137125/137126/137127,137126/137127/137125,137126/137127/137125,137126/137127/137125,0.456,0.535,0.429,0.518
gene-Pocillopora_meandrina_HIv1___RNAseq.g29616.t1,39,3,19,Robust shift,137898/137899/137897,137898/137899,137899/137898,137898/137899,0.415,0.396,0.409,0.405
gene-Pocillopora_meandrina_HIv1___RNAseq.g29921.t1,35,3,19,Minor shift,197489/197491,197491/197489/197490,197489/197491/197490,197489/197491,0.69,0.723,0.69,0.707
gene-Pocillopora_meandrina_HIv1___RNAseq.g325.t1,38,3,19,Robust shift,148841/148840,148840/148841/148842,148840/148841/148842,148840/148841/148842,0.472,0.464,0.52,0.529
gene-Pocillopora_meandrina_HIv1___RNAseq.g3434.t1,34,3,19,Robust shift,113641/113643/113642,113641/113642/113643,113641/113643/113642,113641/113643/113642,0.595,0.492,0.614,0.555
gene-Pocillopora_meandrina_HIv1___RNAseq.g3603.t1,39,3,19,Minor shift,114650/114648/114649,114650/114649,114650,114650/114649,0.464,0.479,0.504,0.481
gene-Pocillopora_meandrina_HIv1___RNAseq.g3808.t1,32,3,19,Robust shift,115971/115972/115970,115971/115970/115972,115972/115971/115970,115971/115972/115970,0.598,0.545,0.662,0.539
gene-Pocillopora_meandrina_HIv1___RNAseq.g3962.t1,39,3,19,Robust shift,198220/198219,198220/198219/198216,198220/198216/198219,198219/198220,0.414,0.421,0.432,0.389
gene-Pocillopora_meandrina_HIv1___RNAseq.g4164.t1,23,3,19,Robust shift,122993/122995,122993/122994/122995,122994/122993/122995,122994/122995/122993,0.629,0.434,0.59,0.516
gene-Pocillopora_meandrina_HIv1___RNAseq.g4294.t1,30,3,19,Robust shift,124014/124015/124013,124015/124013/124014,124015/124014/124013,124013/124014/124015,0.725,0.669,0.733,0.683
gene-Pocillopora_meandrina_HIv1___RNAseq.g4439.t1,37,3,19,Robust shift,125058/125061/125060,125061/125058/125060,125060/125058/125061,125061/125058/125060,0.587,0.584,0.531,0.482
gene-Pocillopora_meandrina_HIv1___RNAseq.g4482.t1,39,3,19,Minor shift,125354/125353,125353/125354,125353/125354,125353/125355/125354,0.138,0.143,0.147,0.145
gene-Pocillopora_meandrina_HIv1___RNAseq.g4875.t1,32,3,19,Robust shift,208332/208331/208333,208331/208333/208332,208331/208333/208332,208333/208332/208331,0.601,0.643,0.523,0.632
gene-Pocillopora_meandrina_HIv1___RNAseq.g5077.t1,39,3,19,Minor shift,76341/76340/76342,76340/76341,76340/76342/76341,76341/76340/76342,0.243,0.264,0.25,0.233
gene-Pocillopora_meandrina_HIv1___RNAseq.g5728.t1,38,3,19,Minor shift,80703/80702/80701,80703/80701,80703/80702,80702/80703/80701,0.54,0.481,0.535,0.546
gene-Pocillopora_meandrina_HIv1___RNAseq.g5851.t1,39,3,19,Minor shift,81493/81492/81491,81493/81491,81492/81493/81491,81493/81492/81491,0.552,0.545,0.474,0.562
gene-Pocillopora_meandrina_HIv1___RNAseq.g6181.t1,39,3,19,Robust shift,83370/83371/83369,83371/83370,83371/83370,83371/83370,0.316,0.316,0.332,0.372
gene-Pocillopora_meandrina_HIv1___RNAseq.g6308.t1,37,3,19,Robust shift,199716/199715/199717,199716/199715,199716/199715/199717,199716/199715/199717,0.515,0.48,0.52,0.548
gene-Pocillopora_meandrina_HIv1___RNAseq.g6441.t1,39,3,19,Minor shift,28333/28332,28333/28332,28333/28332/28334,28334/28333,0.294,0.296,0.308,0.3
gene-Pocillopora_meandrina_HIv1___RNAseq.g6551.t1,39,3,19,Minor shift,29191/29192,29191/29192/29193,29191/29193/29192,29192/29191,0.139,0.121,0.132,0.136
gene-Pocillopora_meandrina_HIv1___RNAseq.g6588.t1,37,3,19,Robust shift,29621/29622,29621/29622,29621/29622/29623,29621/29622/29623,0.482,0.527,0.482,0.46
gene-Pocillopora_meandrina_HIv1___RNAseq.g6598.t1,39,3,19,Robust shift,29688/29683/29687,29688/29683/29687,29683/29688,29688/29683,0.416,0.42,0.498,0.432
gene-Pocillopora_meandrina_HIv1___RNAseq.g6748.t1,39,3,19,Robust shift,30892/30878/30893,30878/30893/30892,30878/30892/30893,30892/30893,0.038,0.037,0.04,0.04
gene-Pocillopora_meandrina_HIv1___RNAseq.g7199.t1,35,3,19,Robust shift,34246/34245,34244/34246/34245,34246/34245/34244,34245/34246/34244,0.362,0.483,0.441,0.454
gene-Pocillopora_meandrina_HIv1___RNAseq.g7272.t1,39,3,19,Robust shift,35115/35116/35114,35116/35115,35116/35115,35116/35115,0.427,0.429,0.44,0.417
gene-Pocillopora_meandrina_HIv1___RNAseq.g7526.t1,38,3,19,Robust shift,37192/37193/37191,37192/37191/37193,37191/37193/37192,37191/37192/37193,0.657,0.596,0.643,0.623
gene-Pocillopora_meandrina_HIv1___RNAseq.g7936.t1,39,3,19,Minor shift,40258/40257,40258/40255/40257,40257/40258,40258/40257/40255,0.309,0.305,0.303,0.3
gene-Pocillopora_meandrina_HIv1___RNAseq.g8583.t1,39,3,19,Minor shift,103634/103633,103633/103634,103634/103633/103632,103634/103633,0.255,0.201,0.258,0.257
gene-Pocillopora_meandrina_HIv1___RNAseq.g8676.t1,39,3,19,Minor shift,104344/104345,104345/104344,104345/104344/104343,104345,0.342,0.327,0.327,0.364
gene-Pocillopora_meandrina_HIv1___RNAseq.g8815.t3,39,3,19,Minor shift,105654/105651,105654/105653/105651,105654/105651,105654/105651,0.141,0.139,0.136,0.129
gene-Pocillopora_meandrina_HIv1___RNAseq.g8816.t1,39,3,19,Robust shift,105658/105660/105661,105658/105660,105661/105660/105658,105658/105660,0.213,0.215,0.221,0.209
gene-Pocillopora_meandrina_HIv1___RNAseq.g8954.t1,37,3,19,Minor shift,106844,106844/106843/106842,106844/106842/106843,106844/106842,0.742,0.598,0.665,0.639
gene-Pocillopora_meandrina_HIv1___RNAseq.g9188.t1,39,3,19,Minor shift,205435/205434/205419,205435/205434,205419/205435/205434,205419/205435/205434,0.157,0.132,0.193,0.148
gene-Pocillopora_meandrina_HIv1___RNAseq.g9347.t1,29,3,19,Robust shift,189598/189600/189599,189600/189598/189599,189598/189599/189600,189600/189599,0.562,0.612,0.524,0.74
gene-Pocillopora_meandrina_HIv1___RNAseq.g9699.t1b,39,3,19,Minor shift,109385/109387,109385/109390/109387,109385/109390/109387,109385/109387/109390,0.22,0.234,0.207,0.191
gene-Pocillopora_meandrina_HIv1___RNAseq.g9908.t1,37,3,19,Robust shift,111166/111167/111168,111166/111167/111168,111166/111167/111168,111166/111167,0.557,0.616,0.559,0.524
gene-Pocillopora_meandrina_HIv1___TS.g10048.t1,38,3,19,Minor shift,116422/116423/116421,116423/116422/116421,116423/116422/116421,116422/116423,0.453,0.435,0.574,0.456
gene-Pocillopora_meandrina_HIv1___TS.g13673.t1,33,3,19,Minor shift,174966/174967/174968,174967/174966,174968/174966,174968/174967/174966,0.625,0.63,0.694,0.641
gene-Pocillopora_meandrina_HIv1___TS.g1386.t1,38,3,19,Robust shift,37988/37989/37987,37988/37987/37989,37987/37988,37989/37987,0.437,0.429,0.52,0.507
gene-Pocillopora_meandrina_HIv1___TS.g1405.t1,38,3,19,Robust shift,38080/38079/38081,38079/38080/38081,38079/38081/38080,38079/38080/38081,0.508,0.489,0.531,0.51
gene-Pocillopora_meandrina_HIv1___TS.g14703.t1,34,3,19,Minor shift,70744/70743/70745,70743/70744/70745,70743/70744/70745,70745/70744/70743,0.6,0.582,0.578,0.556
gene-Pocillopora_meandrina_HIv1___TS.g16564.t1,39,3,19,Minor shift,64072/64073,64072/64069/64073,64073/64069/64072,64073/64072/64069,0.261,0.253,0.259,0.246
gene-Pocillopora_meandrina_HIv1___TS.g19780.t1,35,3,19,Minor shift,190214/190213,190214/190213,190213/190214/190215,190214/190215,0.64,0.614,0.708,0.555
gene-Pocillopora_meandrina_HIv1___TS.g20904.t2,39,3,19,Robust shift,143821/143822,143821/143822,143822/143821/143816,143821/143822,0.239,0.237,0.219,0.216
gene-Pocillopora_meandrina_HIv1___TS.g22525.t1a,37,3,19,Robust shift,185968/185969,185970/185969/185968,185968/185969,185968/185969,0.459,0.524,0.561,0.533
gene-Pocillopora_meandrina_HIv1___TS.g22662.t1,35,3,19,Robust shift,186894/186895,186895/186894/186893,186894/186895,186894/186895/186893,0.507,0.548,0.582,0.55
gene-Pocillopora_meandrina_HIv1___TS.g23200.t2,39,3,19,Minor shift,109085/109084,109084/109085/109083,109085/109084,109085/109084,0.434,0.43,0.405,0.415
gene-Pocillopora_meandrina_HIv1___TS.g23851.t1,39,3,19,Minor shift,76693/76694/76692,76693/76694/76692,76693/76694,76693/76694/76692,0.171,0.186,0.203,0.216
gene-Pocillopora_meandrina_HIv1___TS.g24987.t1,39,3,19,Robust shift,196293/196295/196294,196295/196294/196293,196295/196294,196294/196295,0.389,0.329,0.341,0.344
gene-Pocillopora_meandrina_HIv1___TS.g25782.t3,39,3,19,Robust shift,1221/1224/1222,1221/1224,1224/1221/1222,1224/1221/1222,0.227,0.219,0.224,0.253
gene-Pocillopora_meandrina_HIv1___TS.g25786.t1,30,3,19,Robust shift,1271/1272/1270,1270/1272/1271,1270/1271/1272,1270/1271/1272,0.628,0.714,0.569,0.49
gene-Pocillopora_meandrina_HIv1___TS.g25845.t1,37,3,19,Minor shift,1737/1738/1739,1737/1739/1738,1737/1739,1738/1739/1737,0.564,0.518,0.52,0.501
gene-Pocillopora_meandrina_HIv1___TS.g26475.t1,39,3,19,Robust shift,6526/6531/6527,6526/6531/6527,6531/6527/6526,6531/6526/6527,0.351,0.282,0.423,0.373
gene-Pocillopora_meandrina_HIv1___TS.g27528.t1,39,3,19,Robust shift,13842/13841/13843,13841/13842/13843,13841/13843/13842,13841/13842,0.436,0.446,0.434,0.45
gene-Pocillopora_meandrina_HIv1___TS.g27964.t1,38,3,19,Minor shift,15118/15116/15117,15118/15117,15118/15117,15118/15117,0.449,0.444,0.447,0.464
gene-Pocillopora_meandrina_HIv1___TS.g29917.t1,37,3,19,Robust shift,28162/28161/28160,28161/28162/28160,28161/28162/28160,28160/28161,0.618,0.593,0.546,0.479
gene-Pocillopora_meandrina_HIv1___TS.g29973.t1,37,3,19,Minor shift,198031/198030,198031/198030,198030/198031/198032,198030/198031,0.481,0.503,0.581,0.595
gene-Pocillopora_meandrina_HIv1___TS.g329.t1,30,3,19,Robust shift,29635/29636,29635/29636/29637,29636/29637/29635,29636/29637/29635,0.653,0.721,0.654,0.76
gene-Pocillopora_meandrina_HIv1___TS.g4073.t1,34,3,19,Robust shift,208462/208463,208463/208464/208462,208462/208463,208463/208462,0.482,0.572,0.574,0.49
gene-Pocillopora_meandrina_HIv1___TS.g5400.t1,37,3,19,Robust shift,172078/172079/172077,172078/172079/172077,172078/172079/172077,172079/172078/172077,0.571,0.537,0.588,0.646
gene-Pocillopora_meandrina_HIv1___TS.g6461.t1,38,3,19,Robust shift,135584/135583/135585,135585/135583/135584,135583/135585/135584,135584/135583,0.44,0.49,0.547,0.433
gene-Pocillopora_meandrina_HIv1___TS.g7783.t1,39,3,19,Robust shift,131648/131650,131650/131648,131650/131648,131650/131648/131649,0.164,0.152,0.16,0.147
gene-Pocillopora_meandrina_HIv1___TS.g8311.t1,39,3,19,Robust shift,141230/141229,141230/141229,141230/141228/141229,141230/141229,0.584,0.558,0.547,0.557
gene-Pocillopora_meandrina_HIv1___TS.g9977.t1,29,3,19,Robust shift,115961/115962,115962/115961/115960,115961/115962/115960,115960/115961,0.635,0.663,0.632,0.572
gene-Pocillopora_meandrina_HIv1___RNAseq.5533_t,36,2,19,Robust shift,39364/39365,39365/39364,39364/39365,39365/39364,0.609,0.626,0.705,0.702
gene-Pocillopora_meandrina_HIv1___RNAseq.g10184.t1,39,2,19,Robust shift,112761/112760,112761/112760,112760/112761,112761/112760,0.233,0.221,0.232,0.221
gene-Pocillopora_meandrina_HIv1___RNAseq.g11733.t1,39,2,19,Minor shift,132274/132273,132273/132274,132273/132274,132274/132273,0.634,0.577,0.67,0.641
gene-Pocillopora_meandrina_HIv1___RNAseq.g12182.t1,38,2,19,Minor shift,167785/167786,167785/167786,167786/167785,167785/167786,0.602,0.608,0.598,0.602
gene-Pocillopora_meandrina_HIv1___RNAseq.g13102.t1,38,2,19,Robust shift,94873/94874,94874/94873,94873/94874,94873/94874,0.554,0.6,0.699,0.703
gene-Pocillopora_meandrina_HIv1___RNAseq.g13548.t1,38,2,19,Minor shift,97818/97817,97817/97818,97818/97817,97817/97818,0.642,0.624,0.52,0.632
gene-Pocillopora_meandrina_HIv1___RNAseq.g13781.t1,37,2,19,Robust shift,99259/99260,99259/99260,99260/99259,99260/99259,0.666,0.631,0.753,0.653
gene-Pocillopora_meandrina_HIv1___RNAseq.g15020.t1,33,2,19,Robust shift,202221/202222,202222/202221,202221/202222,202222/202221,0.741,0.731,0.671,0.738
gene-Pocillopora_meandrina_HIv1___RNAseq.g15242.t1,39,2,19,Minor shift,42382/42383,42383/42382,42382/42383,42383/42382,0.346,0.303,0.304,0.342
gene-Pocillopora_meandrina_HIv1___RNAseq.g15407.t1,35,2,19,Robust shift,43602/43603,43602/43603,43602/43603,43602/43603,0.644,0.639,0.644,0.677
gene-Pocillopora_meandrina_HIv1___RNAseq.g16773.t1,37,2,19,Minor shift,163431/163430,163430/163431,163430/163431,163430/163431,0.679,0.63,0.651,0.702
gene-Pocillopora_meandrina_HIv1___RNAseq.g16779.t1,38,2,19,Robust shift,163459/163460,163459/163460,163459/163460,163459/163460,0.448,0.489,0.481,0.422
gene-Pocillopora_meandrina_HIv1___RNAseq.g17160.t1,39,2,19,Minor shift,192436/192434,192434/192436,192434/192436,192434/192436,0.342,0.355,0.4,0.338
gene-Pocillopora_meandrina_HIv1___RNAseq.g17187.t1,39,2,19,Minor shift,192602/192601,192602/192601,192601/192602,192601/192602,0.427,0.403,0.441,0.389
gene-Pocillopora_meandrina_HIv1___RNAseq.g18692.t1,37,2,19,Robust shift,16027/16028,16028/16027,16028/16027,16028/16027,0.559,0.597,0.562,0.585
gene-Pocillopora_meandrina_HIv1___RNAseq.g18836.t1,39,2,19,Minor shift,16925/16926,16926/16925,16926/16925,16926/16925,0.588,0.619,0.628,0.638
gene-Pocillopora_meandrina_HIv1___RNAseq.g19353.t1,39,2,19,Minor shift,20300/20299,20299/20300,20299/20300,20299/20300,0.446,0.452,0.522,0.512
gene-Pocillopora_meandrina_HIv1___RNAseq.g19414.t1,39,2,19,Minor shift,20485/20486,20485/20486,20486/20485,20486/20485,0.514,0.587,0.564,0.583
gene-Pocillopora_meandrina_HIv1___RNAseq.g1956.t1,39,2,19,Minor shift,85701/85700,85701/85700,85701/85700,85701/85700,0.678,0.734,0.626,0.668
gene-Pocillopora_meandrina_HIv1___RNAseq.g20124.t1,38,2,19,Minor shift,25050/25051,25051/25050,25051/25050,25051/25050,0.576,0.629,0.63,0.572
gene-Pocillopora_meandrina_HIv1___RNAseq.g21967.t1,39,2,19,Minor shift,7773/7774,7774/7773,7774/7773,7774/7773,0.356,0.338,0.334,0.343
gene-Pocillopora_meandrina_HIv1___RNAseq.g22521.t1,38,2,19,Minor shift,11872/11871,11871/11872,11872/11871,11871/11872,0.597,0.569,0.564,0.564
gene-Pocillopora_meandrina_HIv1___RNAseq.g22905.t1,39,2,19,Robust shift,58125/58126,58126/58125,58126/58125,58126/58125,0.452,0.422,0.4,0.393
gene-Pocillopora_meandrina_HIv1___RNAseq.g2326.t1,39,2,19,Robust shift,88516/88517,88516/88517,88516/88517,88517/88516,0.333,0.347,0.328,0.316
gene-Pocillopora_meandrina_HIv1___RNAseq.g23439.t1,39,2,19,Robust shift,61814/61816,61816/61814,61814/61816,61814/61816,0.623,0.629,0.653,0.618
gene-Pocillopora_meandrina_HIv1___RNAseq.g23829.t1,37,2,19,Robust shift,65117/65118,65118/65117,65118/65117,65117/65118,0.735,0.705,0.735,0.776
gene-Pocillopora_meandrina_HIv1___RNAseq.g24063.t1,37,2,19,Robust shift,67104/67103,67104/67103,67104/67103,67104/67103,0.717,0.743,0.641,0.669
gene-Pocillopora_meandrina_HIv1___RNAseq.g25485.t1,39,2,19,Minor shift,178739/178741,178739/178741,178739/178741,178739/178741,0.433,0.426,0.461,0.449
gene-Pocillopora_meandrina_HIv1___RNAseq.g2573.t1,39,2,19,Minor shift,90160/90161,90161/90160,90161/90160,90161/90160,0.521,0.518,0.49,0.482
gene-Pocillopora_meandrina_HIv1___RNAseq.g25878.t1,37,2,19,Minor shift,116939/116938,116939/116938,116938/116939,116939/116938,0.602,0.63,0.603,0.662
gene-Pocillopora_meandrina_HIv1___RNAseq.g26230.t1,39,2,19,Robust shift,119383/119381,119381/119383,119383/119381,119383/119381,0.226,0.221,0.251,0.246
gene-Pocillopora_meandrina_HIv1___RNAseq.g26521.t1,39,2,19,Minor shift,121292/121293,121293/121292,121293/121292,121292/121293,0.46,0.421,0.45,0.426
gene-Pocillopora_meandrina_HIv1___RNAseq.g26665.t1,39,2,19,Minor shift,122596/122597,122597/122596,122597/122596,122596/122597,0.634,0.589,0.608,0.566
gene-Pocillopora_meandrina_HIv1___RNAseq.g27953.t1,39,2,19,Robust shift,74998/74999,74998/74999,74998/74999,74998/74999,0.519,0.431,0.499,0.509
gene-Pocillopora_meandrina_HIv1___RNAseq.g28324.t2,38,2,19,Minor shift,139670/139669,139669,139669/139670,139669/139670,0.184,0.199,0.206,0.187
gene-Pocillopora_meandrina_HIv1___RNAseq.g28533.t1,39,2,19,Robust shift,141239/141238,141238/141239,141239/141238,141239/141238,0.638,0.691,0.588,0.707
gene-Pocillopora_meandrina_HIv1___RNAseq.g2927.t1,39,2,19,Robust shift,155246/155245,155245/155246,155245/155246,155246/155245,0.387,0.381,0.396,0.391
gene-Pocillopora_meandrina_HIv1___RNAseq.g29322.t2,36,2,19,Robust shift,135860/135859,135859/135860,135860/135859,135860/135859,0.745,0.603,0.722,0.609
gene-Pocillopora_meandrina_HIv1___RNAseq.g3718.t1,39,2,19,Minor shift,115286/115285,115285/115286,115285/115286,115285/115286,0.308,0.287,0.309,0.295
gene-Pocillopora_meandrina_HIv1___RNAseq.g4739.t1,39,2,19,Robust shift,127461/127462,127461/127462,127462/127461,127461/127462,0.518,0.535,0.541,0.52
gene-Pocillopora_meandrina_HIv1___RNAseq.g4745.t1,38,2,19,Minor shift,127480/127482,127480/127482,127482/127480,127482/127480,0.439,0.445,0.466,0.437
gene-Pocillopora_meandrina_HIv1___RNAseq.g5162.t1,39,2,19,Robust shift,76914/76912,76914/76912,76912/76914,76914/76912,0.417,0.39,0.414,0.394
gene-Pocillopora_meandrina_HIv1___RNAseq.g571.t1,39,2,19,Minor shift,187596/187595,187595/187596,187596/187595,187595/187596,0.454,0.453,0.494,0.457
gene-Pocillopora_meandrina_HIv1___RNAseq.g5889.t1,39,2,19,Minor shift,81794/81793,81793/81794,81793/81794,81793/81794,0.338,0.36,0.348,0.343
gene-Pocillopora_meandrina_HIv1___RNAseq.g5975.t1b,39,2,19,Robust shift,82331/82330,82330/82331,82330/82331,82330/82331,0.485,0.492,0.492,0.518
gene-Pocillopora_meandrina_HIv1___RNAseq.g601.t1,36,2,19,Robust shift,187830/187829,187829/187830,187830/187829,187830/187829,0.744,0.664,0.729,0.692
gene-Pocillopora_meandrina_HIv1___RNAseq.g6159.t1,38,2,19,Minor shift,83235/83236,83235/83236,83235/83236,83236/83235,0.757,0.859,0.856,0.763
gene-Pocillopora_meandrina_HIv1___RNAseq.g6323.t1,38,2,19,Minor shift,199795/199796,199796/199795,199795/199796,199795/199796,0.615,0.591,0.639,0.604
gene-Pocillopora_meandrina_HIv1___RNAseq.g648.t1,39,2,19,Minor shift,188036/188035,188035/188036,188035/188036,188035/188036,0.489,0.462,0.468,0.483
gene-Pocillopora_meandrina_HIv1___RNAseq.g6590.t1,38,2,19,Minor shift,29629/29628,29629/29628,29628/29629,29629/29628,0.537,0.525,0.576,0.551
gene-Pocillopora_meandrina_HIv1___RNAseq.g6759.t1,38,2,19,Robust shift,30999/31000,30999/31000,31000/30999,31000/30999,0.59,0.641,0.594,0.624
gene-Pocillopora_meandrina_HIv1___RNAseq.g7939.t1,36,2,19,Robust shift,40266/40264,40264/40266,40266/40264,40264/40266,0.603,0.61,0.655,0.606
gene-Pocillopora_meandrina_HIv1___RNAseq.g8655.t1,37,2,19,Minor shift,104163/104164,104163/104164,104163/104164,104164/104163,0.645,0.705,0.655,0.609
gene-Pocillopora_meandrina_HIv1___RNAseq.g8980.t1,37,2,19,Robust shift,107189/107190,107189/107190,107190/107189,107189/107190,0.755,0.634,0.742,0.64
gene-Pocillopora_meandrina_HIv1___RNAseq.g9694.t1,39,2,19,Robust shift,109340/109341,109341/109340,109341/109340,109341/109340,0.22,0.207,0.221,0.207
gene-Pocillopora_meandrina_HIv1___TS.g12275.t1,39,2,19,Minor shift,53141/53139,53139/53141,53139/53141,53139/53141,0.644,0.632,0.649,0.699
gene-Pocillopora_meandrina_HIv1___TS.g15900.t1,38,2,19,Minor shift,58996/58997,58997/58996,58996/58997,58997/58996,0.352,0.327,0.374,0.351
gene-Pocillopora_meandrina_HIv1___TS.g18417.t1,35,2,19,Robust shift,202893/202892,202892/202893,202892/202893,202893/202892,0.661,0.695,0.691,0.582
gene-Pocillopora_meandrina_HIv1___TS.g23255.t1,36,2,19,Minor shift,109580/109581,109580/109581,109581/109580,109580/109581,0.609,0.626,0.744,0.648
gene-Pocillopora_meandrina_HIv1___TS.g26521.t1,28,2,19,Minor shift,6994/6993,6993/6994,6994/6993,6994/6993,0.675,0.774,0.71,0.58
gene-Pocillopora_meandrina_HIv1___TS.g6186.t1,38,2,19,Robust shift,133493/133494,133493/133494,133493/133494,133494/133493,0.515,0.524,0.557,0.51
gene-Pocillopora_meandrina_HIv1___TS.g16737.t1,24,13,18,Robust shift,65522/65513/65517/65514/65512/65526,65523/65517/65520/65512/65515/65516/65514,65520/65521/65516/65522,65519/65521/65512/65518,0.66,0.456,0.563,0.508
gene-Pocillopora_meandrina_HIv1___RNAseq.g13773.t1,22,12,18,Robust shift,99234/99231/99230/99227,99222/99233/99224/99227/99223,99231/99232/99226/99224,99225/99223/99229/99231/99224/99226,0.587,0.526,0.55,0.609
