exon_id,n_samples,n_cpgs_nearby,n_cpgs_tested,n_cpgs_selected,cv_method,rf_r2_cv,rf_r2_std,enet_r2_cv,enet_r2_std,enet_alpha,enet_l1_ratio,n_nonzero_coefs,best_r2_cv,best_model,species
gene-Pocillopora_meandrina_HIv1___RNAseq.g18669.t1_15889,32,2,2,2,5-fold,-3.8404137434708003,6.636241496439518,-3.2698880225487192,6.185737915000053,757.5349018994968,0.1,0,-3.2698880225487192,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g23962.t1_66481,32,12,11,11,5-fold,0.017119389102120276,0.2907726431998663,-0.12753138913677725,0.19275259936429753,7.030645235422079,0.5,11,0.017119389102120276,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g5460.t2_172648,32,11,10,10,5-fold,-2.2550658771578815,4.6270879792413515,-4.2644868400159215,8.411053676792868,4.240718320834434,0.9,9,-2.2550658771578815,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g26467.t1_120846,32,6,5,5,5-fold,-0.4779937327367897,0.46830403071289634,-0.6185394235875544,0.49027727974843677,121.69400004679692,0.99,3,-0.4779937327367897,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g19924.t1_100637,32,24,23,23,5-fold,-0.26134923728596143,0.37664844952958004,-0.24811068476681095,0.18433911200917902,2214.7663418883794,0.1,0,-0.24811068476681095,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.10568_t_71599,32,24,24,24,5-fold,-31.01673576240724,41.017741158733664,-7.454513984866014,8.130009677018858,1241.0154312925056,0.1,0,-7.454513984866014,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18926.t1_17582,32,66,57,57,5-fold,-1.1000075170267922,1.1279648472489323,-0.7585034725624122,0.5950335943923141,104.82983795989678,0.1,54,-0.7585034725624122,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18566.t1_15038,32,7,7,7,5-fold,-0.336480024157601,0.1976584883538262,-0.42957677899254565,0.41580942656988346,10.240791596097651,0.99,7,-0.336480024157601,RF,Ptua
gene-Pocillopora_meandrina_HIv1___TS.g18705.t1a_117379,32,6,6,6,5-fold,-0.587558851851122,0.3266854430884907,-0.26784172472469586,0.2202814773511464,3.6642429218849246,0.1,6,-0.26784172472469586,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g4798.t1_127983,32,6,6,6,5-fold,-0.647537909928988,0.5018952608087108,-0.7865054389306054,1.0383807233656712,2.903741526546461,0.7,6,-0.647537909928988,RF,Ptua
